"Longitude","Latitude","Date","Category","Description"
"-88.2254902383268","40.1060029365299","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2769894893873","40.1274149221781","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2769244718132","40.1219788830628","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 2 injuries and 0 fatalities"
"-88.2769918222719","40.1274116506015","1/1/2006","Accidents","Incident occured in Darkness with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2787026678182","40.1092369172142","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2786112701613","40.1274628305011","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.286009854968","40.1093112267012","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2320774515832","40.1164079324518","1/1/2006","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2468471003302","40.1163430845347","1/1/2006","Accidents","Incident occured in Darkness with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2388908350907","40.116390540797","1/1/2006","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2173795495642","40.116439697585","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2090489676532","40.1174420106737","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2337976232481","40.1272304318827","1/1/2006","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2420113332383","40.1272133866905","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2718902632324","40.1273609226664","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2077177457251","40.1274793142236","1/1/2006","Accidents","Incident occured in Darkness with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2208850562793","40.1105054695999","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2569635017181","40.1126305413424","1/1/2006","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2767799154133","40.1128514858932","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2856606023024","40.1129144671952","1/1/2006","Accidents","Incident occured in Dawn with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2484910535483","40.1126108763652","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2387470180712","40.112621857209","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.204950402233","40.1093016445231","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2196862399303","40.1090883188364","1/1/2006","Accidents","Incident occured in Daylight with Rain weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2320503025906","40.1102997843127","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2439534509858","40.110218401191","1/1/2006","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2352592343856","40.1102728847256","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2193203176826","40.1082695466493","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2447861429894","40.1102123067412","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2322316285471","40.1102982396652","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2306496484024","40.1091355036442","1/1/2006","Accidents","Incident occured in Daylight with Other weather. Road infrastructure had No Controls and the incident resulted in 2 injuries and 0 fatalities"
"-88.2714755514878","40.1089693350114","1/1/2006","Accidents","Incident occured in Darkness with Clear weather. Road infrastructure had No Controls and the incident resulted in 2 injuries and 0 fatalities"
"-88.2192194701763","40.1046387206872","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2782955579054","40.0982866081028","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2817411248498","40.0983327947462","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2927364019565","40.0984561125507","1/1/2006","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Lane Use Marking and the incident resulted in 1 injuries and 0 fatalities"
"-88.1906998651595","40.0984103686636","1/1/2006","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.238708348601","40.1102309748312","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2370996220885","40.1053743525079","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2304504922023","40.1126402022576","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.1888201949098","40.098311279829","1/1/2007","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2176287861679","40.1046576381878","1/1/2007","Accidents","Incident occured in Darkness, lighted road with Fog/Smoke/Haze weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2708296515348","40.1183930960772","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2416992757039","40.1163804062192","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2158099179284","40.1141211860547","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2042469047195","40.1177102162733","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2951986176484","40.0984713647674","1/1/2007","Accidents","Incident occured in Darkness with Rain weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2500719193052","40.1163095801206","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2626494228989","40.0872700854095","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2240190415374","40.1163821489491","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.242321287705","40.1249036237028","1/1/2007","Accidents","Incident occured in Daylight with Fog/Smoke/Haze weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2194228544224","40.1154987006268","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2193314832541","40.10909198356","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
